code	product_name	brands	brands_tags	categories_en	labels_en	product_quantity	ingredients_text	labels	image_url	serving_size	serving_quantity
52100344027.0	Brown gravy mix	Mccormick	mccormick	Condiments,Dried products,Dried products to be rehydrated,Sauces,Dehydrated sauces,Groceries	No artificial flavors	6000.0	Enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), wheat starch, salt, beef fat, hydrolyzed soy, wheat and corn protein, onion, caramel color, corn syrup solids, sodium caseinate (milk), spices (including white pepper), garlic, natural flavor, disodium inosinate and guanylate (flavor enhancers), extractives of paprika, and yeast extract.	No artificial flavors	https://images.openfoodfacts.org/images/products/005/210/034/4027/front_en.5.400.jpg	1 Tbsp (6 g)	6.0
52100357386.0	Poultry Gravy	Mccormick,  Mccormick & Co  Inc.	mccormick,mccormick-co-inc	Condiments,Dried products,Dried products to be rehydrated,Sauces,Dehydrated sauces,Groceries	No artificial flavors	510.29141625	Enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), corn maltodextrin, modified corn starch, salt, whey (milk), sunflower oil, dextrose, corn syrup solids, hydrolyzed soy protein, chicken, sodium caseinate (milk), yeast extract, onion, annatto, garlic, spices, caramel color, soy lecithin, disodium inosinate & guanylate (flavor enhancers), and extractives of turmeric.	No artificial flavors	https://images.openfoodfacts.org/images/products/005/210/035/7386/front_en.11.400.jpg	0.75 cup (5 g)	5.0
52100465074.0	Mccormick, premium taco seasoning mix	Mccormick	mccormick	Condiments,Groceries	No artificial flavors	680.0	yellow corn meal, spices (including chili pepper, cumin, oregano), sea salt, onion, garlic, demarara sugar (unrefined sugar), smoked paprika, red , green bell peppers, cocoa powder processed with alkali, salt, and jalapeno pepper,	en:no-artificial-flavors	https://images.openfoodfacts.org/images/products/005/210/046/5074/front_en.9.400.jpg	2 tsp (6 g)	6.0
52100570075.0	Grill Mates Montreal Steak Seasoning	Mccormick,  Mccormick & Co.  Inc.	mccormick,mccormick-co-inc	Condiments,Groceries	No artificial flavors	822.136170625	Coarse salt, spices (including black pepper and red pepper), garlic, sunflower oil, natural flavor, and extractives of paprika.	No artificial flavors	https://images.openfoodfacts.org/images/products/005/210/057/0075/front_en.12.400.jpg	1/4 tsp (0.8 g)	0.8
52100760674.0	Chicken Taco Seasoning Mix	Mccormick	mccormick	Condiments,Groceries	No artificial flavors	28.349523125	onion, spices (including chili pepper, cumin, oregano), salt, lactose (milk), corn flour, garlic, corn syrup solids, corn maltodextrin, tomato, lime juice solids & natural flavor.	No artificial flavors	https://images.openfoodfacts.org/images/products/005/210/076/0674/front_en.4.400.jpg	2 tsp (4.5 g)	4.5
52159000011.0	Organic Plain Whole Milk Yogurt w/probiotics	Stonyfield Organic, Stonyfield	stonyfield-organic,stonyfield	Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Whole milk yogurts	Organic,No GMOs,Non GMO project	907.18474	Cultured Pasteurized Organic Whole Milk, Pectin, Vitamin D3.  6 Live Active Cultures: S. thermophilus, L. bulgaricus, Bifidobacterian 88-12, L acidophilus, L. paracasei and L. rhamnosus.	Organic, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/005/215/900/0011/front_en.11.400.jpg	0.75 cup (170 g)	170.0
52159000073.0	Organic Vanilla Nonfat Yogurt	Stonyfield	stonyfield	Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts	Organic,No GMOs,USDA Organic,Non GMO project	907.18474	Cultured pasteurized organic nonfat milk, organic sugar, organic natural vanilla flavor, pectin, vitamin d3, contains six live active cultures: s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. casei and l. rhamnosus.	Organic, USDA Organic, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/005/215/900/0073/front_en.24.400.jpg	1 cup (227 g)	227.0
52159013325.0	Wild Berry Lowfat Yogurt Smoothie	Stonyfield	stonyfield	Plant-based foods and beverages,Beverages,Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Plant-based beverages,Fermented dairy desserts,Yogurts,Smoothies	Organic,USDA Organic	709.764	Cultured pasteurized organic low fat milk, organic sugar, organic blueberry juice from concentrate, natural raspberry flavor, natural strawberry flavor, natural blueberry flavor, natural blackberry flavor, organic carrot juice concentrate (for color), pectin, organic beet juice concentrate (for color), vitamin d3. contains six live active cultures: s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. casei and l. rhamnosus.	Organic, USDA Organic	https://images.openfoodfacts.org/images/products/005/215/901/3325/front_en.3.400.jpg	6 OZA (177 ml)	177.0
52159013363.0	Organic Strawberry Lowfat Yogurt Probiotics Smoothie	Stonyfield Organic, Stonyfield	stonyfield-organic,stonyfield	Plant-based foods and beverages,Beverages,Plant-based beverages,Smoothies	No gluten,Organic,No GMOs,USDA Organic,Certified B Corporation,Non GMO project	177.441	cultured pasteurized organic low fat milk, organic cane sugar, natural flavor, pectin, organic strawberry juice concentrate, organic beet juice concentrate, vitamin D3.	No gluten, Organic, No GMOs, USDA Organic, Certified B Corporation, Non GMO project	https://images.openfoodfacts.org/images/products/005/215/901/3363/front_en.16.400.jpg	177 mL	177.0
52159701048.0	Organic whole milk yogurt	Stonyfield Organic	stonyfield-organic	Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Whole milk yogurts	Organic,No GMOs,USDA Organic,Non GMO project	99.0	Cultured pasteurized organic whole milk, organic cane sugar, pectin, organic natural vanilla flavor, fish oil (anchovy and sardine oils: natural sources of dha and epa, vitamin e: to maintain freshness of the fish oil), vitamin d3. 5 live active cultures: s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. paracasei.	Organic, No GMOs, USDA Organic, Non GMO project	https://images.openfoodfacts.org/images/products/005/215/970/1048/front_en.4.400.jpg	1 POUCH (99 g)	99.0
52159702922.0	Organic Whole Milk Greek Plain Yogurt	Stonyfield Organic, Stonyfield	stonyfield-organic,stonyfield	Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts	No gluten,Organic,No GMOs,Certified gluten-free,Non GMO project	861.825503	Cultured pasteurized organic whole milk. 6 live active cultures: s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. paracasei and l. rhamnosus.	No gluten, Organic, Certified gluten-free, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/005/215/970/2922/front_en.3.400.jpg	0.75 cup (170 g)	170.0
52159702939.0	Organic Whole Milk Greek Vanilla Bean Yogurt	Stonyfield Organic, Stonyfield	stonyfield-organic,stonyfield	Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Vanilla yogurt,Greek-style yogurts	Organic,No GMOs,USDA Organic,Non GMO project	850.0	Cultured pasteurized organic whole milk, organic cane sugar, non-gmo corn starch, organic natural vanilla flavor, organic carob bean gum, organic vanilla bean, gellan gum. 6 live active cultures: s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. paracasei and l. rhamnosus.	Organic, No GMOs, USDA Organic, Non GMO project	https://images.openfoodfacts.org/images/products/005/215/970/2939/front_en.4.400.jpg	1 cup (227 g)	227.0
52159703356.0	Organic Plain Grassfed Greek Yogurt	Stonyfield Organic	stonyfield-organic	Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts	No gluten,Organic,USDA Organic,Certified gluten-free	680.388555	Cultured Pasteurized Grassfed Organic Whole Milk. 6 live active cultures: s. thermophilus, L. bulgaricus, L. acidophilus, Bifidus, L. paracasei, and L. rhamnosus.	No gluten, Organic, USDA Organic, Certified gluten-free	https://images.openfoodfacts.org/images/products/005/215/970/3356/front_en.4.400.jpg	1 portion (170 g)	170.0
522526.0	Jasmine Rice	Trader Joe's	trader-joe-s	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices,Aromatic rices,Indica rices,Long grain rices,Jasmine rice	Kosher	1360.77711	JASMINE RICE	Kascher	https://images.openfoodfacts.org/images/products/000/000/052/2526/front_en.19.400.jpg	0.25 cup (45 g)	45.0
52294070269.0	Honey Mesquite Chicken Breast	Thin 'n Trim	thin-n-trim	Meats and their products,Prepared meats,fr:Charcuteries cuites,Poultry hams,Cooked chicken breast slices	No antibiotics,No gluten,Inspected for wholesomeness by the U.S. Department of Agriculture	170.09713875	chicken breast, chicken broth, honey, rice starch, sea salt, sugar, sodium phosphate, natural flavor, carrageenan, smoke flavoring	No antibiotics, No gluten, Inspected for wholesomeness by the U.S. Department of Agriculture	https://images.openfoodfacts.org/images/products/005/229/407/0269/front_en.3.400.jpg	50 g	50.0
52319001322.0	Organic Half & Half	Humbolt Creamery,Humboldt Creamery	humbolt-creamery,humboldt-creamery	Dairies,Half milk and half cream	Organic,No GMOs,Non GMO project	0.0	organic milk, organic cream	Organic,No GMOs,Non GMO project	https://images.openfoodfacts.org/images/products/005/231/900/1322/front_en.9.400.jpg	30ml	30.0
524841.0	Pumpkin Bread & Muffin Mix	Trader Joe's	trader-joe-s	Snacks,Sweet snacks,Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Muffins,Pastry helpers,Baking Mixes,Cake mixes,Muffins mix	Verified	496.0	unbleached enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), sugar, dried pumpkin flakes, spices, salt, arabic gum, soybean oil, leavening (sodium bicarbonate, sodium acid pyrophosphate)	Verified	https://images.openfoodfacts.org/images/products/000/000/052/4841/front_en.19.400.jpg	1 portion (70 g)	70.0
52500050054.0	Real smooth creamy mayonnaise best of america	Duke's,The C. F. Sauer Co.	duke-s,the-c-f-sauer-co	Condiments,Sauces,Mayonnaises,Groceries	No gluten,Verified	946.352	soybean oil, eggs, water, distilled and cider vinegar, salt, oleoresin paprika, natural flavors, calcium disodium edta added to protect flavor,	No gluten, Verified	https://images.openfoodfacts.org/images/products/005/250/005/0054/front_en.17.400.jpg	1 tbsp (14 g)	14.0
52500066628.0	Real Mayonnaise	Clover Valley, The C. F. Sauer Co.	clover-valley,the-c-f-sauer-co	Condiments,Sauces,Mayonnaises,Groceries	Kosher,Orthodox Union Kosher	887.205	Soybean oil, water, eggs, distilled and cider vinegar, salt, sugar, lemon juice, natural flavors, oleoresin paprika and calcium disodium edta added to protect flavor.	Kosher, Orthodox Union Kosher	https://images.openfoodfacts.org/images/products/005/250/006/6628/front_en.7.400.jpg	1 Tbsp (14 g)	14.0
52594000454.0	Kuchenmeister classic stollen in gift box	Kuchenmeister	kuchenmeister	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads	Made in Germany	737.08760125	Wheat flour, raisins, palm fat, water, candied orange and lemon peels (glucose, orange peels, lemon peels, fructose, sugar), glucose, sugar, canola oil, sorbitol (humectant), fructose, yeast, wheat starch, emulsiflers (mono - and diglycerides of fatty acids, sodium stearoyl-2-lactylate), natural flavor, salt, fully hydrogenated palm fat.	Made in Germany	https://images.openfoodfacts.org/images/products/005/259/400/0454/front_en.8.400.jpg	0.111 CAKE (83 g)	83.0
52603041843.0	Pacific foods organic creamy roasted red pepper tomato soup	Pacific,  Pacific Foods Of Oregon  Inc.	pacific,pacific-foods-of-oregon-inc	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Meals,Soups,Vegetable soups	No gluten,Organic,USDA Organic	946.0	Reduced fat milk*, water, tomato paste*, red bell peppers*, cane sugar*, roasted red bell peppers*, roasted garlic*, sea salt, butter*, sodium citrate, non-fat dry milk*, rice flour*, garlic powder*, onion powder*, spices*.	No gluten, Organic, USDA Organic	https://images.openfoodfacts.org/images/products/005/260/304/1843/front_en.27.400.jpg	1 portion (240 ml)	240.0
52603054034.0	Butternut Squash Soup, Organic	Pacific Foods Of Oregon	pacific-foods-of-oregon	Plant-based foods and beverages,Plant-based foods,Organic-shelf-stable-soups,Vegan-soups	No gluten,Organic,Vegetarian,Kosher,Vegan,Canada Organic,Kosher-parve	1000.0	Butternut squash puree*, Water, Soy beverage (water, soybeans*)*, Cane sugar*, Canola oil*, Sea salt, Rice flour*, Natural flavour, Onion powder*, Garlic powder*, Ground ginger*, Nutmeg*, Cinnamon*. Contains: Soy Ingrédients: Purée de courge musquée*, Eau, Boisson de soja (eau, fèves de soja*)*, Sucre de canne*, Huile de canola*, Sel de mer, Farine de riz*, Arôme naturel, Poudre d'oignon*, Poudre d'ail*, Gingembre moulu*, Muscade*, Cannelle. Contient : Soja *Organic /* Biologique	No gluten, Organic, Vegetarian, Vegan, Canada Organic, en:kosher-parve	https://images.openfoodfacts.org/images/products/005/260/305/4034/front_en.65.400.jpg	1Cup (250 ml)	250.0
52603054256.0	Organic free range chicken broth, chicken	Pacific,  Pacific Foods Of Oregon  Inc.	pacific,pacific-foods-of-oregon-inc	Canned foods,Meals,Soups,Canned meals,Canned soups	Organic,USDA Organic	960.0	chicken broth (water, chicken*, rosemary extract* [antioxidant])*, chicken flavor (chicken flavor*, sea salt)*, sea salt, cane sugar*, onion powder*, turmeric extract*,	Organic, USDA Organic	https://images.openfoodfacts.org/images/products/005/260/305/4256/front_en.6.400.jpg	1 cup (240 ml)	240.0
52603054454.0	Organic low sodium chicken broth	PACIFIC foods	pacific-foods	Canned foods,Meals,Soups,Broths,Canned meals,Canned soups,Groceries	Organic,Low or no Sodium,USDA Organic,Low Sodium	946.0	chicken broth (water, chicken*, rosemary extract* [antioxidant])*, chicken flavor*, cane sugar*, yeast extract, onion powder*,	Organic, USDA Organic, en:low-sodium	https://images.openfoodfacts.org/images/products/005/260/305/4454/front_en.21.400.jpg	1 cup (240 g)	240.0
52603054720.0	Chicken noodle soup	Pacific,Pacific Foods	pacific,pacific-foods	Meals,Soups,Reheatable soups,Chicken and vegetables soup,Noodle-soup	Organic,USDA Organic	498.951607	Water, onions*, chicken broth (water, chicken*, rosemary extract*)*, carrots*, cooked chicken (chicken meat*, water, corn starch*, sea salt)*, celery*, egg noodles (semolina [wheat]*, egg white*, whole egg*)*, corn starch*, peas*, sea salt, garlic*, spices*, garlic powder*, onion powder*, paprika*, turmeric*.	Organic, USDA Organic	https://images.openfoodfacts.org/images/products/005/260/305/4720/front_en.7.400.jpg	1 cup (244 g)	244.0
52603055215.0	Vegetable Quiona Soup	Pacific	pacific	Meals,Soups	Organic,Vegetarian,USDA Organic,Vegan	481.941893125	Water, onions*, diced tomatoes (tomatoes*, tomato juice*, citric acid)*, carrots*, red bell pepper*, quinoa*, navy beans*, corn starch*, tomato paste*, sea salt, extra virgin olive oil*, garlic, spices*.	Organic, Vegetarian, USDA Organic, Vegan	https://images.openfoodfacts.org/images/products/005/260/305/5215/front_en.5.400.jpg	1 cup (245 g)	245.0
52603056076.0	Organic Bone Broth - Chicken Unsalted	Pacific Foods	pacific-foods	Canned foods,Meals,Dried products,Dried products to be rehydrated,Soups,Broths,Canned meals,Dehydrated broths,Broth stock,Canned soups,Liquid broths,Poultry broth,Groceries	Low or no salt,No gluten,Organic,USDA Organic,No added salt,No-gei,Paleo	32.0	water, organic chicken, organic onions, organic carrots, organic celery, organic spices, organic apple cider vinegar, organic rosemary extract [antioxidant]	Low or no salt, Organic, No gluten, USDA Organic, No added salt, No GEI, Paleo	https://images.openfoodfacts.org/images/products/005/260/305/6076/front_en.37.400.jpg	1.0 portion (240.0 ml)	240.0
52603056311.0	Organic Chicken Stock Unsalted	Pacific Foods	pacific-foods	Meals,Dried products,Dried products to be rehydrated,Soups,Broths,Dehydrated broths,Broth stock,Groceries	No gluten,Organic,USDA Organic	960.0	water, organic chicken, organic onions, organic carrots, organic celery, organic spices, organic rosemary extract [antioxidant]	Organic, No gluten, USDA Organic	https://images.openfoodfacts.org/images/products/005/260/305/6311/front_en.7.400.jpg	240ml	240.0
52603065009.0	Organic Almond Milk Original	Pacific,  Pacific Foods Of Oregon  Inc., Pacific Foods™	pacific,pacific-foods-of-oregon-inc,pacific-foods	Plant-based foods and beverages,Beverages,Dairy substitutes,Milk substitutes,Plant-based beverages,Plant-based milk alternatives	Organic,No GMOs,USDA Organic,Non GMO project	0.0	Water, cane sugar*, ground almonds*, contains 1% or less of: gellan gum, natural flavor*, potassium citrate, sea salt, sodium citrate, vitamin d2, xanthan gum.	Organic, No GMOs, Non GMO project, en:usda-organic	https://images.openfoodfacts.org/images/products/005/260/306/5009/front_en.10.400.jpg	1 portion (240 ml)	240.0
